time,x,y,z,vx,vy,vz,m
620.2859299328933,6191788.138662164,1518950.1415053988,-2163110.110632395,-2085.263254625676,3228.567803623763,-6278.104197735226,708.1783687580584
620.3859299328933,6191579.571896261,1519272.988364224,-2163737.9069227166,-2086.0720539387103,3228.369367072749,-6277.821596767338,708.1783687580584
620.4859299328933,6191370.924253279,1519595.8153776517,-2164365.6749493624,-2086.8807961739,3228.1708956706634,-6277.538924219907,708.1783687580584
620.5859299328934,6191162.195738928,1519918.622542197,-2164993.414705175,-2087.6894813272124,3227.9723894220997,-6277.256180101094,708.1783687580584
620.6859299328934,6190953.386358917,1520241.409854375,-2165621.1261829976,-2088.4981093946167,3227.7738483316502,-6276.973364419059,708.1783687580584
620.7859299328934,6190744.4961189525,1520564.1773107022,-2166248.809375674,-2089.3066803720826,3227.575272403908,-6276.69047718196,708.1783687580584
620.8859299328934,6190535.525024746,1520886.9249076948,-2166876.4642760493,-2090.115194255581,3227.376661643464,-6276.407518397955,708.1783687580584
620.9859299328934,6190326.473082005,1521209.65264187,-2167504.090876969,-2090.9236510410847,3227.17801605491,-6276.124488075202,708.1783687580584
621.0859299328935,6190117.340296441,1521532.3605097453,-2168131.6891712802,-2091.7320507245663,3226.979335642837,-6275.841386221857,708.1783687580584
621.1859299328935,6189908.126673764,1521855.0485078383,-2168759.25915183,-2092.5403933020007,3226.780620411835,-6275.558212846076,708.1783687580584
621.2859299328935,6189698.8322196845,1522177.7166326675,-2169386.800811466,-2093.3486787693637,3226.581870366494,-6275.274967956013,708.1783687580584
621.3859299328935,6189489.456939914,1522500.3648807516,-2170014.3141430374,-2094.156907122632,3226.383085511404,-6274.991651559823,708.1783687580584
621.4859299328936,6189280.000840164,1522822.9932486098,-2170641.7991393944,-2094.965078357785,3226.1842658511528,-6274.7082636656605,708.1783687580584
621.5859299328936,6189070.463926147,1523145.601732762,-2171269.2557933875,-2095.773192470801,3225.98541139033,-6274.424804281677,708.1783687580584
621.6859299328936,6188860.846203574,1523468.1903297282,-2171896.6840978684,-2096.5812494576608,3225.7865221335223,-6274.141273416025,708.1783687580584
621.7859299328936,6188651.147678159,1523790.7590360292,-2172524.0840456886,-2097.389249314346,3225.5875980853184,-6273.857671076856,708.1783687580584
621.8859299328936,6188441.368355615,1524113.307848186,-2173151.4556297017,-2098.19719203684,3225.388639250305,-6273.5739972723195,708.1783687580584
621.9859299328937,6188231.508241656,1524435.83676272,-2173778.7988427617,-2099.0050776211265,3225.1896456330687,-6273.290252010565,708.1783687580584
622.0859299328937,6188021.567341995,1524758.3457761535,-2174406.113677723,-2099.812906063191,3224.9906172381957,-6273.006435299743,708.1783687580584
622.1859299328937,6187811.545662348,1525080.8348850086,-2175033.4001274407,-2100.6206773590197,3224.791554070271,-6272.7225471480015,708.1783687580584
622.2859299328937,6187601.443208429,1525403.3040858086,-2175660.6581847714,-2101.4283915046008,3224.5924561338807,-6272.438587563486,708.1783687580584
622.3859299328938,6187391.259985953,1525725.7533750767,-2176287.8878425728,-2102.236048495923,3224.3933234336087,-6272.154556554346,708.1783687580584
622.4859299328938,6187180.996000635,1526048.1827493368,-2176915.0890937024,-2103.0436483289764,3224.19415597404,-6271.870454128724,708.1783687580584
622.5859299328938,6186970.651258193,1526370.5922051133,-2177542.261931019,-2103.8511909997524,3223.9949537597577,-6271.586280294769,708.1783687580584
622.6859299328938,6186760.225764342,1526692.9817389306,-2178169.406347382,-2104.658676504243,3223.795716795345,-6271.302035060622,708.1783687580584
622.7859299328939,6186549.719524798,1527015.3513473142,-2178796.522335652,-2105.4661048384423,3223.5964450853853,-6271.017718434428,708.1783687580584
622.8859299328939,6186339.132545279,1527337.7010267898,-2179423.6098886896,-2106.273475998345,3223.3971386344606,-6270.733330424331,708.1783687580584
622.9859299328939,6186128.464831504,1527660.0307738835,-2180050.6689993576,-2107.080789979947,3223.1977974471524,-6270.448871038472,708.1783687580584
623.0859299328939,6185917.7163891895,1527982.3405851217,-2180677.6996605187,-2107.8880467792455,3222.9984215280424,-6270.164340284992,708.1783687580584
623.1859299328939,6185706.887224054,1528304.6304570315,-2181304.7018650365,-2108.695246392239,3222.7990108817116,-6269.879738172033,708.1783687580584
623.285929932894,6185495.977341817,1528626.9003861407,-2181931.6756057753,-2109.5023888149267,3222.5995655127404,-6269.595064707734,708.1783687580584
623.385929932894,6185284.986748197,1528949.1503689769,-2182558.6208756003,-2110.30947404331,3222.4000854257083,-6269.310319900234,708.1783687580584
623.485929932894,6185073.915448914,1529271.3804020688,-2183185.537667378,-2111.11650207339,3222.2005706251953,-6269.025503757672,708.1783687580584
623.585929932894,6184862.763449688,1529593.590481945,-2183812.4259739746,-2111.9234729011705,3222.00102111578,-6268.740616288184,708.1783687580584
