time,x,y,vx,vy,theta,theta_dot,alpha,MomentsApplied,ParallelThrust,PerpendicularThrust
1.52,-0.101033684096612,5.91192797136871,-0.127786904610688,8.79624132004158,1.56888868941163,-0.00255588788124942,0.0164340596850732,-35765519.7678487,131674360.123602,-752800.75004806
1.53,-0.102311553142719,5.99989038456912,-0.128414354177926,8.86162418613153,1.56886313053282,-0.00257257818051576,0.0164232450384323,-35740239.3576337,131674434.602598,-752273.387086564
1.54,-0.103595696684498,6.08850662643044,-0.129037035609998,8.92701494498555,1.56883740475101,-0.00258925713451209,0.0164125832781408,-35714679.7486352,131674509.663026,-751740.140759366
1.55,-0.104886067040598,6.17777677588029,-0.129654913836227,8.99241359802948,1.56881151217966,-0.00260592461250917,0.0164020707900481,-35688841.1402555,131674585.304694,-751201.015152287
1.56,-0.10618261617896,6.26770091186059,-0.130267953804166,9.0578201466861,1.56878545293354,-0.00262258048386231,0.0163917040619113,-35662723.7341522,131674661.527406,-750656.014398719
1.57,-0.107485295717002,6.35827911332745,-0.130876120479879,9.12323459237506,1.5687592271287,-0.00263922461801244,0.0163814796797561,-35636327.7342396,131674738.330964,-750105.14267966
1.58,-0.108794056921801,6.4495114592512,-0.131479378848211,9.1886569365129,1.56873283488252,-0.00265585688448713,0.0163713943243924,-35609653.3466842,131674815.715167,-749548.404223622
1.59,-0.110108850710283,6.54139802861633,-0.132077693913072,9.25408718051299,1.56870627631368,-0.00267247715290169,0.0163614447680758,-35582700.7799045,131674893.679811,-748985.803306623
1.6,-0.111429627649414,6.63393890042146,-0.132671030697703,9.31952532578554,1.56867955154215,-0.00268908529296023,0.0163516278713092,-35555470.2445695,131674972.224691,-748417.344252162
1.61,-0.112756337956391,6.72713415367931,-0.13325935424496,9.38497137373754,1.56865266068922,-0.00270568117445667,0.0163419405797769,-35527961.9535965,131675051.349597,-747843.031431174
1.62,-0.11408893149884,6.82098386741669,-0.133842629617585,9.45042532577279,1.56862560387747,-0.00272226466727585,0.016332379921405,-35500176.1221509,131675131.054318,-747262.869262025
1.63,-0.115427357795016,6.91548812067442,-0.134420821898481,9.51588718329183,1.5685983812308,-0.00273883564139455,0.0163229430035421,-35472112.9676446,131675211.338641,-746676.862210479
1.64,-0.116771566014001,7.01064699250734,-0.13499389619099,9.58135694769192,1.56857099287439,-0.00275539396688256,0.0163136270102548,-35443772.7097317,131675292.202349,-746085.014789609
1.65,-0.118121504975911,7.10646056198425,-0.135561817619165,9.64683462036706,1.56854343893472,-0.00277193951390374,0.0163044291997316,-35415155.5703096,131675373.645223,-745487.33155983
1.66,-0.119477123152103,7.20292890818793,-0.136124551328047,9.71232020270791,1.56851571953958,-0.00278847215271705,0.0162953469017926,-35386261.7735169,131675455.667042,-744883.817128841
1.67,-0.120838368665383,7.30005211021501,-0.13668206248394,9.77781369610183,1.56848783481805,-0.00280499175367763,0.0162863775154962,-35357091.5457321,131675538.267688,-744274.469081909
1.68,-0.122205189290222,7.39783024717602,-0.137234316274684,9.8433151019328,1.56845978490051,-0.00282149818714051,0.0162775185068418,-35327645.1155698,131675621.447042,-743659.284924188
1.69,-0.123577532452969,7.49626339819535,-0.137781277901148,9.90882442158155,1.56843156991864,-0.0028379913234599,0.0162687674056767,-35297922.7138834,131675705.204659,-743038.28370722
1.7,-0.124955345231981,7.59535164241117,-0.138322912577346,9.97434165642552,1.56840319000541,-0.00285447103328623,0.0162601218035852,-35267924.5737636,131675789.540309,-742411.470228128
1.71,-0.126338574357754,7.69509505897542,-0.138859185557418,10.0398668078385,1.56837464529508,-0.00287093718737031,0.0162515793545421,-35237650.9305332,131675874.453756,-741778.849331142
1.72,-0.127727166213328,7.79549372705381,-0.139390062118139,10.1053998771908,1.5683459359232,-0.00288738965656437,0.0162431377711358,-35207102.0217461,131675959.944764,-741140.425907577
1.73,-0.12912106683451,7.89654772582572,-0.139915507559196,10.1709408658494,1.56831706202664,-0.00290382831182314,0.0162347948226831,-35176278.0871854,131676046.013094,-740496.204895804
1.74,-0.130520221910102,7.99825713448421,-0.14043548720346,10.2364897751777,1.56828802374352,-0.00292025302420488,0.0162265483334152,-35145179.3688615,131676132.658504,-739846.191281198
1.75,-0.131924576782136,8.10062203223599,-0.140949966397257,10.3020466065355,1.56825882121328,-0.00293666366487244,0.0162183961807354,-35113806.1110103,131676219.880749,-739190.390096116
1.76,-0.133334076446109,8.20364249830134,-0.141458910510646,10.3676113612792,1.56822945457663,-0.00295306010509426,0.0162103362935382,-35082158.5600915,131676307.679585,-738528.806419852
1.77,-0.134748665551215,8.30731861191413,-0.141962284937692,10.4331840407617,1.56819992397558,-0.0029694422162455,0.0162023666505937,-35050236.9647856,131676396.05476,-737861.445378576
1.78,-0.136168288400592,8.41165045232175,-0.142460055096737,10.4987646463322,1.56817022955341,-0.002985809869809,0.0161944852789924,-35018041.5759942,131676485.006024,-737188.312145351
1.79,-0.13759288895156,8.51663809878507,-0.142952186430674,10.5643531793364,1.56814037145472,-0.00300216293737638,0.0161866902526449,-34985572.6468377,131676574.533123,-736509.411940074
1.8,-0.139022410815866,8.62228163057843,-0.14343864440722,10.6299496411163,1.56811034982534,-0.00301850129064907,0.0161789796908389,-34952830.4326506,131676664.635801,-735824.750029388
1.81,-0.140456797259939,8.7285811269896,-0.143919394519193,10.6955540330103,1.56808016481244,-0.00303482480143934,0.0161713517568483,-34919815.1909836,131676755.313798,-735134.331726723
1.82,-0.141895991205131,8.8355366673197,-0.144394402284777,10.7611663563533,1.56804981656442,-0.00305113334167136,0.0161638046565922,-34886527.1816,131676846.566854,-734438.16239222
1.83,-0.143339935227978,8.94314833088323,-0.144863633247801,10.8267866124763,1.568019305231,-0.00306742678338223,0.0161563366373425,-34852966.666473,131676938.394821,-733736.239603198
1.84,-0.144788571560456,9.051416197008,-0.145327052978009,10.8924148027068,1.56798863096317,-0.00308370499861534,0.0161489459864779,-34819133.9097834,131677030.797513,-733028.563462586
1.85,-0.146241842090236,9.16034034503507,-0.145784627061599,10.9580509283685,1.56795779391318,-0.00309996785945548,0.0161416310293927,-34785029.1779223,131677123.774464,-732315.152691138
1.86,-0.147699688360852,9.26992085431875,-0.146236321104573,11.0236949907816,1.56792679423459,-0.00311621523828535,0.0161343901286426,-34750652.7394877,131677217.325404,-731596.012836029
1.87,-0.149162051571898,9.38015780422657,-0.146682100756102,11.0893469912624,1.56789563208221,-0.00313244700760472,0.0161272216849278,-34716004.8652808,131677311.450059,-730871.149490954
1.88,-0.150628872579459,9.49105127413919,-0.147121931692362,11.1550069311233,1.56786430761213,-0.00314866304003154,0.0161201241344953,-34681085.8283026,131677406.148155,-730140.568296062
1.89,-0.152100091896383,9.60260134345042,-0.147555779616806,11.2206748116728,1.56783282098173,-0.00316486320830289,0.0161130959480973,-34645895.9037525,131677501.419414,-729404.274937928
1.9,-0.153575649692551,9.71480809156715,-0.147983610260432,11.2863506342159,1.56780117234965,-0.00318104738527608,0.0161061356299859,-34610435.3690283,131677597.263555,-728662.27514955
1.91,-0.155055485795155,9.82767159790931,-0.14840538938206,11.3520344000536,1.5677693618758,-0.0031972154439297,0.0160992417169408,-34574704.5037204,131677693.680297,-727914.574710233
1.92,-0.156539539688976,9.94119194190984,-0.148821082768597,11.417726110483,1.56773738972136,-0.00321336725736456,0.0160924127773325,-34538703.5896115,131677790.669354,-727161.179445578
1.93,-0.158027750516662,10.0553692030147,-0.149230656235314,11.4834257667973,1.56770525604878,-0.00322950269880484,0.0160856474102162,-34502432.9106765,131677888.23044,-726402.095227494
1.94,-0.159520057079015,10.1702034606826,-0.149634075626112,11.5491333702861,1.56767296102179,-0.00324562164159902,0.0160789442444553,-34465892.753076,131677986.363265,-725637.327974046
1.95,-0.161016397835276,10.2856947943855,-0.150031306813795,11.6148489222347,1.56764050480538,-0.00326172395922101,0.0160723019378766,-34429083.4051585,131678085.067538,-724866.883649513
1.96,-0.162516710903414,10.4018432836079,-0.150422315700339,11.6805724239248,1.56760788756579,-0.00327780952527108,0.0160657191764517,-34392005.1574549,131678184.342965,-724090.768264271
1.97,-0.164020934060417,10.5186490078471,-0.150807068217163,11.7463038766339,1.56757510947053,-0.00329387821347697,0.0160591946735071,-34354658.3026793,131678284.189251,-723308.987874816
1.98,-0.165529004742589,10.6361120466134,-0.151185530325399,11.8120432816358,1.5675421706884,-0.00330992989769488,0.0160527271689594,-34317043.1357234,131678384.606097,-722521.548583639
1.99,-0.167040860045843,10.7542324794298,-0.151557668016162,11.8777906402,1.56750907138942,-0.00332596445191049,0.0160463154285759,-34279159.9536573,131678485.593327,-721728.447993484
2,-0.168556436726005,10.8730103858318,-0.151923447310819,11.9435459535922,1.5674758117449,-0.0033419817501226,0.0160399582432602,-34241009.0557263,131678587.150691,-720929.688749511
2.01,-0.170075671199113,10.9924458453677,-0.152282834250626,12.0093092230743,1.5674423919274,-0.00335798166641275,0.0160336544274731,-34202590.7433494,131678689.277705,-720125.289233057
2.02,-0.171598499541619,11.1125389375985,-0.152635794903212,12.075080449904,1.56740881211074,-0.0033739640751619,0.0160274028191019,-34163905.3201207,131678791.974064,-719315.255730943
2.03,-0.173124857490651,11.2332897420975,-0.15298229538237,12.1408596353348,1.56737507246999,-0.00338992885088459,0.0160212022804314,-34124953.0917997,131678895.239456,-718499.59457574
2.04,-0.174654680444475,11.3546983384509,-0.153322301833226,12.2066467806162,1.56734117318148,-0.00340587586823002,0.0160150516962456,-34085734.3663149,131678999.073572,-717678.312145842
2.05,-0.176187903462807,11.476764806257,-0.153655780432501,12.2724418869937,1.56730711442279,-0.00342180500198302,0.0160089499732197,-34046249.4537561,131679103.476098,-716851.414865308
2.06,-0.177724461267132,11.599489225127,-0.153982697388785,12.3382449557085,1.56727289637277,-0.0034377161270651,0.0160028960393332,-34006498.6663752,131679208.446717,-716018.909203886
2.07,-0.17926428824102,11.722871674684,-0.154303018942802,12.4040559879977,1.5672385192115,-0.00345360911853546,0.0159968888433002,-33966482.3185831,131679313.985113,-715180.801676935
2.08,-0.180807318430448,11.846912234564,-0.154616711367681,12.4698749850944,1.56720398312032,-0.00346948385159203,0.0159909273540166,-33926200.7269465,131679420.090965,-714337.098845375
2.09,-0.182353485544125,11.971610984415,-0.154923740969219,12.5357019482275,1.5671692882818,-0.00348534020157245,0.0159850105600283,-33885654.2101874,131679526.763952,-713487.807315671
2.1,-0.183902722953817,12.0969680038972,-0.155224074086152,12.6015368786215,1.56713443487979,-0.00350117804395512,0.0159791374690117,-33844843.0891779,131679634.003748,-712632.933739719
2.11,-0.185454963694678,12.2229833726834,-0.155517677090425,12.667379777497,1.56709942309935,-0.0035169972543602,0.0159733071072714,-33803767.6869404,131679741.810028,-711772.48481486
2.12,-0.187010140465583,12.3496571704584,-0.155804516387451,12.7332306460702,1.5670642531268,-0.00353279770855063,0.015967518519256,-33762428.3286435,131679850.182465,-710906.467283798
2.13,-0.188568185629457,12.4769894769191,-0.156084558416385,12.7990894855532,1.56702892514972,-0.00354857928243314,0.0159617707670849,-33720825.3416008,131679959.120726,-710034.887934559
2.14,-0.190129031213621,12.6049803717747,-0.156357769650388,12.8649562971538,1.56699343935689,-0.00356434185205928,0.0159560629300917,-33678959.0552674,131680068.624481,-709157.753600441
2.15,-0.191692608910125,12.7336299347462,-0.156624116596895,12.9308310820756,1.56695779593837,-0.0035800852936264,0.015950394104381,-33636829.8012379,131680178.693526,-708275.061946154
2.16,-0.193258850076094,12.8629382455669,-0.156883565797877,12.9967138415176,1.56692199508544,-0.0035958094833522,0.0159447634023981,-33594437.9132436,131680289.327551,-707386.818091594
2.17,-0.194827685734073,12.9929053839821,-0.157136083818641,13.0626045766752,1.5668860369906,-0.00361151429757744,0.0159391699516334,-33551783.727152,131680400.526059,-706493.04007415
2.18,-0.196399046572259,13.1235314297489,-0.157381637257313,13.1285032887389,1.56684992184763,-0.00362719961294368,0.0159336128949408,-33508867.580966,131680512.288709,-705593.734908266
2.19,-0.197972862944832,13.2548164626363,-0.157620192761141,13.1944099788953,1.5668136498515,-0.00364286530624234,0.0159280913913664,-33465689.8148154,131680624.615158,-704688.909653349
2.2,-0.199549064872444,13.3867605624252,-0.157851717012971,13.2603246483262,1.56677722119844,-0.00365851125441572,0.0159226046147019,-33422250.7709598,131680737.505062,-703778.571413823
2.21,-0.201127582042573,13.5193638089085,-0.158076176731521,13.3262472982093,1.56674063608589,-0.00367413733455798,0.0159171517531129,-33378550.793781,131680850.958076,-702862.72733898
2.22,-0.202708343809889,13.6526262818906,-0.158293538671638,13.3921779297178,1.56670389471255,-0.00368974342391617,0.0159117320087827,-33334590.2297815,131680964.97385,-701941.384622949
2.23,-0.204291279196605,13.7865480611877,-0.158503769624568,13.4581165440206,1.56666699727831,-0.00370532939989124,0.0159063445975625,-33290369.4275842,131681079.552034,-701014.550504679
2.24,-0.205876316892851,13.921129226628,-0.158706836418218,13.5240631422822,1.56662994398431,-0.003720895140039,0.0159009887486319,-33245888.7379267,131681194.692277,-700082.232267837
2.25,-0.207463385257033,14.0563698580508,-0.158902705917419,13.5900177256625,1.56659273503291,-0.00373644052207118,0.0158956637041725,-33201148.5136607,131681310.394225,-699144.437240786
2.26,-0.209052412316207,14.1922700353074,-0.159091345024193,13.6559802953173,1.56655537062769,-0.00375196542385636,0.0158903687190461,-33156149.1097485,131681426.657521,-698201.172796512
2.27,-0.210643325766449,14.3288298382606,-0.159272720678012,13.7219508523977,1.56651785097345,-0.00376746972342103,0.0158851030604872,-33110890.8832604,131681543.481807,-697252.446352581
2.28,-0.212236052973229,14.4660493467846,-0.159446799856066,13.7879293980504,1.56648017627621,-0.00378295329895057,0.0158798660077994,-33065374.193373,131681660.866725,-696298.265371092
2.29,-0.21383052097179,14.6039286407651,-0.159613549573524,13.8539159334176,1.56644234674322,-0.00379841602879023,0.0158746568520642,-33019599.4013631,131681778.811913,-695338.637358559
2.3,-0.215426656467525,14.7424678000992,-0.159772936883795,13.9199104596371,1.56640436258294,-0.00381385779144612,0.0158694748958561,-32973566.8706087,131681897.317006,-694373.56986593
2.31,-0.217024385836363,14.8816669046956,-0.159924928878794,13.985912977842,1.56636622400502,-0.00382927846558625,0.0158643194529653,-32927276.9665857,131682016.381779,-693403.060659492
2.32,-0.218623635125151,15.021526034474,-0.1600694926892,14.0519234891612,1.56632793122037,-0.00384467792990665,0.0158591898481302,-32880730.0568629,131682136.005866,-692427.117254851
2.33,-0.220224330052043,15.1620452693656,-0.160206595472475,14.1179419947189,1.56628948444107,-0.0038600560632655,0.0158540854159064,-32833926.511103,131682256.188756,-691445.757344803
2.34,-0.221826396006768,15.3032246893128,-0.160336204425214,14.1839684956348,1.56625088388043,-0.00387541274482311,0.015849005501285,-32786866.70106,131682376.930079,-690458.988657905
2.35,-0.22342975805102,15.4450643742692,-0.160458286796033,14.250002993024,1.56621212975299,-0.00389074785390562,0.0158439494603337,-32739551.0005736,131682498.229464,-689466.818966827
2.36,-0.22503434091898,15.5875644041994,-0.160572809873365,14.3160454879971,1.56617322227445,-0.003906061270006,0.015838916659064,-32691979.7855665,131682620.086536,-688469.256088291
2.37,-0.226640069017714,15.7307248590794,-0.160679740985718,14.3820959816598,1.56613416166175,-0.00392135287278505,0.0158339064731987,-32644153.4340413,131682742.500919,-687466.307883024
2.38,-0.228246866427571,15.874545818896,-0.160779047501931,14.4481544751137,1.56609494813302,-0.00393662254207236,0.0158289182879434,-32596072.3260765,131682865.472236,-686457.982255657
2.39,-0.22985465690259,16.0190273636471,-0.160870696831444,14.5142209694552,1.5660555819076,-0.00395187015786732,0.0158239514977649,-32547736.8438272,131682989.000107,-685444.287154752
2.4,-0.231463363870905,16.1641695733417,-0.160954656424549,14.5802954657766,1.56601606320602,-0.00396709560034006,0.0158190055061778,-32499147.3715186,131683113.084151,-684425.230572658
